customer_id,tenure_months,monthly_charges,total_charges,support_calls_30d,contract,payment_method,internet_service,churn
C025211,67,55.83,2880.9,3,two-year,bank_transfer,dsl,0
C025212,55,149.54,8262.46,1,month-to-month,credit_card,dsl,0
C025213,41,24.25,7697.12,1,month-to-month,bank_transfer,dsl,0
C025214,46,107.59,7936.58,3,month-to-month,bank_transfer,fiber,0
C025215,30,100.63,6657.53,2,one-year,pix,dsl,0
C025216,66,96.04,778.83,0,month-to-month,credit_card,fiber,0
C025217,11,121.29,5249.46,1,two-year,boleto,dsl,0
C025218,22,96.81,4999.8,2,month-to-month,bank_transfer,fiber,1
C025219,14,99.29,8381.86,3,one-year,pix,fiber,0
C025220,61,134.06,7215.25,3,month-to-month,bank_transfer,dsl,0
C025221,39,44.28,2204.95,0,month-to-month,boleto,fiber,0
C025222,49,89.05,6817.76,1,month-to-month,boleto,fiber,0
C025223,67,112.57,3384.53,2,month-to-month,pix,fiber,0
C025224,14,60.02,3420.54,2,two-year,pix,none,0
C025225,70,48.53,8213.98,4,two-year,bank_transfer,dsl,1
C025226,9,36.76,721.17,4,month-to-month,bank_transfer,fiber,0
C025227,55,54.15,1530.33,2,two-year,bank_transfer,fiber,0
C025228,51,106.59,3730.8,3,month-to-month,boleto,fiber,0
C025229,60,99.95,3993.51,3,two-year,boleto,dsl,0
C025230,11,42.33,8177.58,1,one-year,bank_transfer,fiber,1
C025231,70,83.85,5698.13,2,month-to-month,credit_card,fiber,0
C025232,57,47.79,5150.97,0,month-to-month,boleto,none,0
C025233,8,141.68,6454.34,3,month-to-month,pix,fiber,0
C025234,40,114.14,595.44,4,month-to-month,credit_card,dsl,0
C025235,59,42.53,4750.32,5,month-to-month,credit_card,dsl,0
C025236,34,57.66,6169.6,3,one-year,pix,fiber,0
C025237,27,130.9,7677.36,4,month-to-month,credit_card,dsl,0
C025238,20,92.43,148.17,1,month-to-month,boleto,fiber,1
C025239,37,66.27,2382.15,2,month-to-month,boleto,none,0
C025240,71,97.79,1920.96,1,month-to-month,boleto,fiber,0
C025241,44,70.63,7763.03,0,month-to-month,boleto,fiber,0
C025242,52,138.49,3546.74,4,month-to-month,pix,fiber,0
C025243,56,133.56,8533.85,2,two-year,credit_card,fiber,0
C025244,56,40.85,6857.68,1,two-year,bank_transfer,fiber,0
C025245,29,108.07,7761.73,4,two-year,pix,fiber,0
C025246,56,128.89,7539.15,3,two-year,credit_card,none,0
C025247,23,47.46,1421.27,5,month-to-month,pix,fiber,0
C025248,42,133.3,441.76,2,month-to-month,boleto,fiber,1
C025249,22,74.54,5272.47,1,two-year,bank_transfer,fiber,1
C025250,68,60.0,647.52,1,month-to-month,boleto,fiber,0
C025251,53,147.93,5139.26,4,one-year,bank_transfer,fiber,0
C025252,42,109.44,2126.65,0,month-to-month,pix,none,0
C025253,32,57.77,8533.99,3,month-to-month,pix,fiber,0
C025254,37,88.86,4011.28,3,one-year,pix,fiber,1
C025255,56,103.65,5646.94,0,month-to-month,credit_card,dsl,0
C025256,19,112.55,5369.77,3,month-to-month,boleto,fiber,0
C025257,60,47.22,8308.49,2,two-year,pix,fiber,0
C025258,20,100.16,7401.32,4,two-year,boleto,none,0
C025259,10,130.14,7128.5,1,one-year,credit_card,none,0
C025260,53,124.48,2885.52,1,two-year,bank_transfer,none,0
C025261,51,58.26,3137.87,4,one-year,boleto,fiber,0
C025262,24,146.13,3383.19,3,month-to-month,credit_card,fiber,0
C025263,47,21.64,3340.88,3,month-to-month,bank_transfer,fiber,0
C025264,53,121.27,7938.03,0,month-to-month,credit_card,fiber,0
C025265,57,61.22,4361.06,0,two-year,credit_card,fiber,1
C025266,69,142.36,5988.9,5,month-to-month,boleto,dsl,0
C025267,62,131.94,2036.44,0,two-year,boleto,dsl,0
C025268,32,134.55,8881.72,3,month-to-month,pix,dsl,1
C025269,16,52.74,8653.27,1,month-to-month,pix,fiber,0
C025270,7,123.53,5435.45,3,two-year,bank_transfer,fiber,1
C025271,41,63.24,8286.74,2,month-to-month,credit_card,fiber,1
C025272,48,78.14,7507.67,2,month-to-month,pix,fiber,0
C025273,50,137.56,839.48,5,month-to-month,boleto,none,1
C025274,0,113.66,8729.72,4,month-to-month,bank_transfer,dsl,0
C025275,51,103.27,2712.28,3,one-year,credit_card,fiber,0
C025276,57,36.77,1841.63,1,two-year,pix,fiber,0
C025277,52,89.98,8914.63,4,one-year,pix,fiber,0
C025278,38,36.06,921.41,1,two-year,pix,fiber,0
C025279,1,29.75,5773.82,3,month-to-month,credit_card,fiber,0
C025280,35,143.06,8393.41,0,month-to-month,boleto,fiber,0
C025281,47,97.01,8920.15,4,month-to-month,bank_transfer,fiber,0
C025282,41,20.8,7861.85,3,two-year,bank_transfer,dsl,0
C025283,41,80.97,8104.09,0,month-to-month,bank_transfer,none,0
C025284,37,57.28,4310.46,1,one-year,pix,fiber,0
C025285,40,40.01,8609.5,1,month-to-month,boleto,none,0
C025286,23,126.49,1748.18,1,month-to-month,pix,none,0
C025287,44,39.97,2297.04,4,two-year,credit_card,dsl,0
C025288,20,41.63,1895.37,3,two-year,bank_transfer,fiber,1
C025289,35,50.24,6256.6,2,one-year,boleto,fiber,0
C025290,30,112.62,308.27,4,month-to-month,boleto,dsl,0
C025291,52,44.8,2023.44,5,month-to-month,pix,fiber,1
C025292,65,61.78,4069.03,5,month-to-month,pix,fiber,0
C025293,46,137.31,3281.26,2,month-to-month,pix,fiber,0
C025294,9,93.47,34.34,4,month-to-month,boleto,none,0
C025295,48,42.49,2080.85,5,one-year,credit_card,fiber,0
C025296,23,131.79,481.84,3,month-to-month,boleto,fiber,1
C025297,3,86.58,2096.48,0,month-to-month,bank_transfer,none,0
C025298,14,128.45,4625.67,5,one-year,boleto,none,0
C025299,72,30.24,3255.0,0,month-to-month,boleto,fiber,0
C025300,31,41.04,7424.71,2,month-to-month,boleto,dsl,1
C025301,14,31.94,3405.0,0,month-to-month,boleto,fiber,0
C025302,9,82.56,3594.66,1,one-year,credit_card,dsl,1
C025303,47,70.36,2835.36,4,two-year,pix,dsl,0
C025304,55,74.08,1409.32,1,one-year,bank_transfer,none,0
C025305,25,67.65,1817.26,5,one-year,pix,fiber,1
C025306,7,75.14,8343.73,1,one-year,boleto,fiber,0
C025307,25,69.56,4575.09,4,month-to-month,bank_transfer,fiber,1
C025308,48,40.76,8209.88,5,one-year,pix,dsl,0
C025309,8,93.98,5390.46,5,month-to-month,credit_card,fiber,1
C025310,19,132.99,3100.37,4,two-year,boleto,fiber,0
C025311,0,149.23,8902.71,4,month-to-month,pix,fiber,1
C025312,34,35.25,605.88,0,two-year,bank_transfer,fiber,0
C025313,12,73.46,8318.93,4,month-to-month,credit_card,dsl,0
C025314,14,51.34,3771.04,4,month-to-month,bank_transfer,fiber,1
C025315,8,93.7,7124.96,3,month-to-month,pix,fiber,0
C025316,53,66.85,7233.79,1,one-year,pix,fiber,0
C025317,35,134.11,2761.04,0,one-year,credit_card,none,0
C025318,69,141.58,711.53,1,month-to-month,boleto,dsl,0
C025319,28,62.26,7092.93,5,one-year,pix,fiber,0
C025320,16,66.33,6621.24,3,month-to-month,bank_transfer,fiber,0
C025321,14,89.55,2389.99,2,month-to-month,boleto,dsl,0
C025322,69,102.62,7619.41,1,two-year,bank_transfer,fiber,0
C025323,43,117.82,4976.05,3,month-to-month,boleto,none,0
C025324,23,33.01,6871.89,4,month-to-month,bank_transfer,dsl,0
C025325,47,26.64,4276.22,4,two-year,bank_transfer,fiber,0
C025326,40,108.17,829.85,0,month-to-month,boleto,none,0
C025327,8,82.23,772.15,3,month-to-month,pix,dsl,0
C025328,51,107.46,6058.92,2,one-year,boleto,none,0
C025329,8,59.21,8990.82,0,one-year,boleto,dsl,0
C025330,14,42.38,6976.39,4,month-to-month,pix,dsl,1
C025331,52,34.46,4144.96,1,one-year,credit_card,fiber,0
C025332,32,122.22,7881.33,3,one-year,boleto,fiber,0
C025333,16,72.39,4371.92,5,two-year,credit_card,fiber,0
C025334,4,30.77,5109.46,5,two-year,bank_transfer,fiber,0
C025335,43,52.08,3006.6,0,one-year,boleto,fiber,0
C025336,50,132.0,6108.84,0,one-year,credit_card,fiber,0
C025337,14,82.6,5128.36,4,month-to-month,credit_card,dsl,0
C025338,30,130.93,8463.69,1,month-to-month,pix,fiber,0
C025339,25,142.89,3562.75,3,two-year,pix,fiber,0
C025340,65,28.7,4433.93,0,month-to-month,pix,dsl,0
C025341,57,142.62,1558.56,5,month-to-month,boleto,dsl,0
C025342,20,68.24,6946.75,5,two-year,credit_card,fiber,1
C025343,37,110.78,8848.22,0,month-to-month,credit_card,none,1
C025344,67,72.41,8804.58,1,month-to-month,credit_card,fiber,0
C025345,25,99.9,4296.85,4,one-year,pix,dsl,0
C025346,10,107.07,4765.39,4,one-year,credit_card,dsl,0
C025347,21,37.29,2696.15,0,month-to-month,bank_transfer,dsl,1
C025348,44,76.05,8736.1,0,month-to-month,boleto,fiber,0
C025349,72,46.86,1039.48,3,one-year,boleto,fiber,0
C025350,22,35.51,7001.43,2,month-to-month,credit_card,dsl,0
C025351,4,96.95,5041.19,1,one-year,bank_transfer,none,1
C025352,13,108.43,5807.74,1,month-to-month,bank_transfer,fiber,0
C025353,30,53.48,5691.96,0,month-to-month,pix,fiber,0
C025354,6,20.95,3927.32,3,month-to-month,credit_card,fiber,1
C025355,2,146.2,4683.15,1,month-to-month,credit_card,dsl,0
C025356,47,81.73,6277.17,5,month-to-month,pix,fiber,1
C025357,60,104.74,8559.47,4,two-year,credit_card,fiber,0
C025358,17,29.78,3675.48,3,month-to-month,boleto,dsl,0
C025359,38,100.63,4012.53,1,two-year,bank_transfer,fiber,0
C025360,41,119.14,1580.43,5,one-year,pix,none,0
C025361,48,26.16,6059.19,4,one-year,pix,fiber,1
C025362,71,88.06,8263.87,1,two-year,boleto,none,0
C025363,64,38.46,4791.27,0,month-to-month,pix,dsl,0
C025364,23,39.1,2156.88,3,month-to-month,bank_transfer,fiber,0
C025365,71,99.92,4167.53,0,month-to-month,bank_transfer,fiber,0
C025366,2,100.5,4268.71,1,month-to-month,pix,fiber,1
C025367,70,91.99,2135.95,0,two-year,boleto,fiber,0
C025368,10,86.32,5016.36,0,one-year,boleto,dsl,0
C025369,8,81.1,5547.18,3,one-year,credit_card,none,0
C025370,8,82.56,2291.07,2,month-to-month,credit_card,dsl,0
C025371,8,63.48,4082.91,1,month-to-month,pix,dsl,0
C025372,33,53.45,5859.67,1,two-year,boleto,dsl,1
C025373,46,54.53,8170.76,4,month-to-month,credit_card,fiber,1
C025374,54,138.05,805.55,2,month-to-month,pix,fiber,1
C025375,1,54.67,8078.04,0,month-to-month,pix,none,1
C025376,21,68.69,1202.23,1,month-to-month,pix,fiber,0
C025377,9,85.53,4441.09,1,one-year,credit_card,fiber,0
C025378,10,116.55,7923.66,2,two-year,pix,none,0
C025379,54,121.02,8280.91,0,month-to-month,bank_transfer,dsl,0
C025380,46,113.82,7116.37,2,month-to-month,bank_transfer,none,0
C025381,15,59.39,842.43,2,month-to-month,bank_transfer,dsl,0
C025382,21,41.2,2831.3,1,month-to-month,pix,dsl,1
C025383,67,126.21,1737.76,1,month-to-month,pix,dsl,0
C025384,41,133.68,4687.71,2,two-year,pix,fiber,1
C025385,17,138.68,3517.46,1,month-to-month,pix,dsl,0
C025386,68,131.58,8267.1,5,month-to-month,credit_card,dsl,0
C025387,14,66.98,2150.9,5,month-to-month,credit_card,none,0
C025388,21,39.96,7629.94,3,month-to-month,credit_card,fiber,1
C025389,50,107.16,3221.01,4,one-year,boleto,fiber,1
C025390,37,104.42,7842.25,1,month-to-month,credit_card,fiber,1
C025391,5,52.23,2320.01,0,one-year,pix,fiber,0
C025392,58,100.63,3765.43,0,one-year,credit_card,none,0
C025393,16,149.77,3460.43,1,one-year,boleto,fiber,0
C025394,50,41.91,6857.65,4,two-year,pix,none,0
C025395,24,69.22,5586.29,0,month-to-month,pix,fiber,0
C025396,54,70.84,8482.27,0,month-to-month,bank_transfer,fiber,0
C025397,65,47.76,1433.16,2,month-to-month,credit_card,fiber,1
C025398,56,122.45,8999.41,0,month-to-month,credit_card,dsl,0
C025399,67,111.95,809.19,2,month-to-month,pix,fiber,0
C025400,39,48.21,4818.37,0,month-to-month,pix,dsl,0
C025401,4,131.51,1866.14,2,one-year,boleto,dsl,1
C025402,39,75.35,4328.46,1,month-to-month,pix,fiber,0
C025403,33,91.62,6871.29,0,month-to-month,bank_transfer,fiber,0
C025404,52,109.04,4309.37,4,month-to-month,boleto,none,0
C025405,18,133.64,7706.32,0,two-year,pix,dsl,0
C025406,50,49.49,6351.96,4,one-year,credit_card,fiber,0
C025407,32,97.0,4602.45,5,month-to-month,boleto,fiber,0
C025408,48,107.3,8485.22,5,month-to-month,pix,fiber,1
C025409,30,135.23,7281.58,3,month-to-month,pix,none,0
C025410,27,120.4,8554.32,3,month-to-month,pix,fiber,1
C025411,15,138.88,4863.16,4,month-to-month,pix,fiber,0
C025412,60,29.78,8411.95,0,one-year,bank_transfer,fiber,0
C025413,5,75.31,1285.12,3,two-year,boleto,fiber,0
C025414,17,59.82,8450.66,1,two-year,pix,dsl,0
C025415,31,84.63,4583.12,5,one-year,pix,fiber,0
C025416,11,125.41,42.18,0,one-year,boleto,fiber,0
C025417,66,84.03,7295.01,5,month-to-month,credit_card,none,0
C025418,25,24.57,8035.72,1,month-to-month,pix,fiber,0
C025419,17,107.21,5027.99,4,two-year,bank_transfer,fiber,0
C025420,18,21.34,4012.76,5,one-year,credit_card,fiber,1
C025421,13,32.71,7907.63,2,two-year,boleto,fiber,0
C025422,48,114.6,461.96,2,month-to-month,pix,dsl,0
C025423,35,128.03,7633.67,4,month-to-month,boleto,dsl,1
C025424,16,61.35,6368.3,0,month-to-month,pix,fiber,1
C025425,63,93.97,5419.82,1,month-to-month,credit_card,fiber,0
C025426,47,91.13,5279.07,3,month-to-month,bank_transfer,fiber,0
C025427,29,27.23,2479.43,5,month-to-month,boleto,fiber,0
C025428,37,90.83,1778.5,2,month-to-month,pix,fiber,0
C025429,47,21.43,5244.91,3,month-to-month,credit_card,dsl,0
C025430,11,126.6,3172.05,5,one-year,boleto,fiber,0
C025431,59,117.26,2319.18,0,month-to-month,bank_transfer,dsl,1
C025432,18,56.88,5170.17,4,month-to-month,bank_transfer,fiber,1
C025433,2,54.1,4882.12,1,month-to-month,boleto,dsl,0
C025434,38,44.72,2927.05,3,month-to-month,bank_transfer,dsl,0
C025435,63,143.86,5763.92,2,one-year,boleto,fiber,0
C025436,53,129.95,431.36,5,month-to-month,credit_card,dsl,0
C025437,22,128.91,8203.61,2,month-to-month,bank_transfer,none,1
C025438,29,80.61,1259.93,1,one-year,bank_transfer,fiber,1
C025439,43,125.5,7930.04,5,one-year,credit_card,fiber,0
C025440,16,96.9,4101.4,2,two-year,pix,fiber,0
C025441,59,58.93,6923.14,4,month-to-month,credit_card,none,0
C025442,21,75.96,5768.6,3,month-to-month,bank_transfer,fiber,0
C025443,15,73.18,4873.12,4,month-to-month,boleto,fiber,0
C025444,6,65.74,7812.23,5,month-to-month,pix,fiber,0
C025445,50,51.5,1518.86,0,month-to-month,pix,fiber,0
C025446,1,71.77,8888.86,0,one-year,boleto,fiber,0
C025447,58,97.91,7348.08,2,month-to-month,boleto,dsl,0
C025448,71,45.5,8376.79,5,month-to-month,boleto,none,0
C025449,8,38.44,8714.84,1,month-to-month,bank_transfer,dsl,0
C025450,7,109.73,1763.98,4,one-year,pix,fiber,1
C025451,68,88.42,8748.63,0,two-year,pix,fiber,0
C025452,9,65.78,5148.32,3,one-year,pix,dsl,0
C025453,29,138.03,5380.14,4,month-to-month,bank_transfer,fiber,1
C025454,63,79.97,2556.08,1,month-to-month,credit_card,fiber,0
C025455,10,63.13,1716.85,5,month-to-month,bank_transfer,fiber,0
C025456,48,48.11,1559.32,2,two-year,boleto,fiber,0
C025457,27,62.01,285.97,5,two-year,credit_card,fiber,1
C025458,31,55.59,3277.57,1,month-to-month,bank_transfer,dsl,1
C025459,67,132.69,7373.45,3,one-year,pix,none,0
C025460,47,135.96,6641.23,3,month-to-month,credit_card,fiber,0
C025461,23,73.64,289.25,2,two-year,credit_card,fiber,1
C025462,68,53.92,7300.69,4,month-to-month,credit_card,dsl,0
C025463,42,36.95,5015.72,0,one-year,bank_transfer,dsl,0
C025464,7,113.1,2654.0,5,two-year,pix,fiber,0
C025465,28,134.28,4468.31,5,month-to-month,bank_transfer,dsl,0
C025466,17,73.45,171.62,2,one-year,credit_card,dsl,0
C025467,46,133.74,3982.29,2,two-year,bank_transfer,fiber,0
C025468,62,52.18,2602.51,0,two-year,pix,dsl,1
C025469,2,99.13,5523.45,2,two-year,credit_card,fiber,1
C025470,56,30.54,7183.93,3,month-to-month,boleto,fiber,0
C025471,66,93.21,4803.46,3,one-year,credit_card,fiber,0
C025472,72,103.03,5611.8,1,month-to-month,boleto,dsl,0
C025473,48,103.77,8809.58,4,month-to-month,boleto,fiber,0
C025474,22,121.24,6587.69,5,month-to-month,credit_card,fiber,0
C025475,10,32.32,1781.55,5,two-year,bank_transfer,dsl,0
C025476,68,56.21,8670.34,3,month-to-month,pix,dsl,1
C025477,30,110.1,2246.88,0,two-year,credit_card,fiber,0
C025478,25,96.97,4419.83,3,one-year,boleto,fiber,0
C025479,53,143.43,7448.41,4,month-to-month,boleto,fiber,0
C025480,52,121.94,4665.61,0,one-year,credit_card,fiber,0
C025481,59,81.23,7247.26,3,month-to-month,boleto,fiber,1
C025482,64,89.39,5591.69,3,month-to-month,credit_card,fiber,1
C025483,64,105.76,7117.22,4,one-year,credit_card,fiber,0
C025484,12,21.33,3186.32,0,month-to-month,credit_card,fiber,0
C025485,12,67.35,8794.76,2,month-to-month,credit_card,none,0
C025486,15,35.85,4153.73,4,one-year,credit_card,dsl,0
C025487,45,51.13,4688.69,5,month-to-month,boleto,none,1
C025488,42,127.84,4136.89,3,two-year,credit_card,dsl,0
C025489,62,91.3,988.56,3,month-to-month,credit_card,fiber,0
C025490,61,131.86,1044.97,4,month-to-month,pix,fiber,0
C025491,59,135.55,433.94,2,one-year,boleto,dsl,0
C025492,5,124.77,6897.39,1,two-year,pix,fiber,0
C025493,50,119.07,1556.76,2,month-to-month,boleto,none,0
C025494,62,41.59,7107.69,5,month-to-month,pix,dsl,0
C025495,71,55.01,8264.74,5,month-to-month,boleto,fiber,1
C025496,25,111.53,1998.45,4,month-to-month,pix,fiber,1
C025497,56,59.14,1423.12,4,month-to-month,pix,fiber,1
C025498,29,68.77,7782.6,2,two-year,boleto,fiber,0
C025499,11,141.73,8814.72,5,month-to-month,bank_transfer,fiber,0
C025500,24,111.76,7555.53,0,month-to-month,boleto,fiber,0
C025501,18,33.86,3124.29,1,two-year,boleto,none,0
C025502,66,113.76,4770.73,2,one-year,boleto,fiber,1
C025503,12,123.19,2693.72,2,month-to-month,pix,fiber,0
C025504,9,138.73,4885.08,0,month-to-month,pix,none,0
C025505,42,109.07,3887.35,0,month-to-month,pix,fiber,0
C025506,41,32.44,7556.08,3,month-to-month,credit_card,dsl,0
C025507,40,119.49,8425.25,4,month-to-month,boleto,fiber,0
C025508,10,105.32,3025.46,2,two-year,credit_card,dsl,0
C025509,36,79.3,8783.08,3,two-year,bank_transfer,dsl,1
C025510,67,118.87,7697.44,5,one-year,credit_card,none,0
C025511,6,88.27,7306.75,0,two-year,boleto,fiber,1
C025512,58,141.2,8718.95,5,one-year,credit_card,fiber,0
C025513,9,141.11,2123.81,2,month-to-month,pix,fiber,0
C025514,17,49.31,4846.68,0,one-year,boleto,fiber,1
C025515,65,77.28,8758.78,1,two-year,bank_transfer,fiber,1
C025516,21,45.81,5115.27,1,one-year,credit_card,dsl,0
C025517,38,62.99,91.68,3,month-to-month,credit_card,fiber,0
C025518,27,49.0,7158.37,1,two-year,pix,dsl,1
C025519,44,86.55,8316.29,3,month-to-month,pix,fiber,0
C025520,29,20.08,4718.11,5,one-year,credit_card,fiber,0
C025521,32,122.88,7143.03,0,month-to-month,boleto,dsl,0
C025522,59,40.66,3164.13,2,month-to-month,pix,dsl,1
C025523,40,55.64,8413.85,3,two-year,bank_transfer,dsl,0
C025524,41,42.74,52.42,2,month-to-month,bank_transfer,fiber,0
C025525,58,66.01,3535.06,2,two-year,pix,fiber,1
C025526,31,30.01,4122.37,5,month-to-month,credit_card,none,1
C025527,60,131.66,6726.18,5,month-to-month,boleto,fiber,1
C025528,52,73.94,1922.86,0,month-to-month,boleto,fiber,0
C025529,64,140.15,648.57,2,month-to-month,boleto,dsl,0
C025530,33,26.11,7863.71,4,month-to-month,bank_transfer,none,0
C025531,40,42.44,2490.01,5,two-year,pix,fiber,0
C025532,9,128.66,5873.1,5,month-to-month,credit_card,dsl,0
C025533,8,80.3,5954.43,2,month-to-month,pix,fiber,0
C025534,7,27.73,8706.35,2,one-year,boleto,fiber,1
C025535,46,26.07,8564.07,2,month-to-month,bank_transfer,dsl,0
C025536,23,136.33,250.67,0,one-year,bank_transfer,fiber,0
C025537,21,54.02,1254.49,4,month-to-month,boleto,dsl,0
C025538,44,73.41,1492.04,4,month-to-month,credit_card,dsl,0
C025539,29,136.61,6818.17,0,two-year,credit_card,dsl,1
C025540,9,106.79,5902.38,1,two-year,pix,fiber,1
C025541,40,120.16,2456.17,2,one-year,credit_card,none,1
C025542,40,81.3,4910.92,2,one-year,pix,dsl,0
C025543,10,110.38,5945.56,4,month-to-month,bank_transfer,fiber,0
C025544,19,95.96,2791.91,2,two-year,boleto,fiber,0
C025545,17,42.14,5546.27,5,two-year,credit_card,fiber,0
C025546,50,94.45,1546.1,5,month-to-month,pix,dsl,0
C025547,18,140.33,5455.97,5,one-year,boleto,none,0
C025548,2,64.88,6776.05,3,one-year,bank_transfer,dsl,0
C025549,19,84.2,6371.38,5,month-to-month,bank_transfer,dsl,0
C025550,34,74.09,710.61,5,month-to-month,pix,none,1
C025551,56,109.52,2477.3,4,month-to-month,credit_card,fiber,0
C025552,3,101.51,8577.05,3,month-to-month,credit_card,dsl,0
C025553,64,82.02,2541.39,2,one-year,pix,dsl,0
C025554,24,26.15,856.06,3,one-year,pix,none,0
C025555,25,54.39,2432.82,3,month-to-month,boleto,fiber,0
C025556,1,60.89,5877.5,2,two-year,credit_card,fiber,0
C025557,20,115.22,8870.51,5,month-to-month,pix,dsl,0
C025558,34,71.52,7283.87,3,two-year,pix,fiber,0
C025559,45,69.18,5823.2,0,month-to-month,credit_card,dsl,1
C025560,55,77.96,4547.93,3,month-to-month,bank_transfer,fiber,0
C025561,38,76.16,203.68,4,one-year,credit_card,fiber,1
C025562,7,113.3,3905.31,4,month-to-month,pix,dsl,0
C025563,28,107.14,2511.21,2,one-year,boleto,dsl,1
C025564,53,119.17,2286.74,4,month-to-month,boleto,fiber,0
C025565,46,46.96,3210.55,1,two-year,boleto,dsl,0
C025566,42,116.39,8335.58,4,month-to-month,boleto,fiber,0
C025567,37,58.51,3806.33,0,month-to-month,credit_card,fiber,0
C025568,36,20.01,2275.72,3,month-to-month,pix,none,0
C025569,72,103.15,5637.2,3,two-year,bank_transfer,fiber,0
C025570,43,21.53,7100.03,1,one-year,credit_card,fiber,0
C025571,43,32.74,1043.67,4,month-to-month,boleto,fiber,0
C025572,24,25.35,4627.82,5,one-year,credit_card,fiber,0
C025573,35,98.83,7141.44,3,two-year,pix,fiber,1
C025574,51,47.03,2086.53,1,month-to-month,credit_card,fiber,0
C025575,62,125.19,5017.95,1,month-to-month,boleto,none,0
C025576,56,66.32,205.1,5,month-to-month,pix,fiber,1
C025577,48,63.57,3076.81,3,month-to-month,boleto,fiber,0
C025578,56,86.92,4184.12,0,month-to-month,pix,dsl,0
C025579,2,120.76,4697.88,3,month-to-month,credit_card,fiber,1
C025580,19,110.53,6093.34,4,month-to-month,credit_card,fiber,0
C025581,17,46.85,7361.05,4,one-year,bank_transfer,none,1
C025582,47,119.26,6433.53,5,one-year,pix,fiber,0
C025583,54,85.89,186.53,1,month-to-month,bank_transfer,fiber,1
C025584,10,148.36,2537.2,3,one-year,boleto,fiber,0
C025585,14,87.19,8029.22,2,month-to-month,pix,fiber,1
C025586,36,57.2,7047.13,0,month-to-month,pix,fiber,0
C025587,70,118.95,8394.06,4,two-year,credit_card,none,0
C025588,0,23.81,3417.07,2,month-to-month,credit_card,fiber,0
C025589,64,114.2,7615.08,1,month-to-month,credit_card,fiber,0
C025590,14,90.61,5174.74,4,two-year,pix,fiber,0
C025591,19,42.83,4695.8,0,month-to-month,boleto,fiber,0
C025592,46,23.13,8736.08,0,one-year,credit_card,fiber,0
